Date,year,month_name,day_name,Sales,Cost Of Sales,Quantity Sold,Daily_Unit_Sales_Price,Gross_Profit,Gross_Profit_Percentage,Gross_Profit_Per_Unit,Gross_Profit_Per_Unit_Percentage,Previous_Unit_Price,Previous_Quantity,Promotion_Status
2015-05-15T00:00:00.000Z,2015,May,Fri,380592.577583427250,409812.432663688610,10084,37.74,-29219.86,-7.68,-2.90,-7.13,37.75,3952,Promotion
2015-05-16T00:00:00.000Z,2015,May,Sat,413700.178932341220,445569.719107405220,10964,37.73,-31869.54,-7.70,-2.91,-7.15,37.74,10084,Promotion
2015-05-17T00:00:00.000Z,2015,May,Sun,177159.673065619080,190811.577944237880,4695,37.73,-13651.90,-7.71,-2.91,-7.15,37.73,10964,No Promotion
2015-05-18T00:00:00.000Z,2015,May,Mon,196420.763536847900,211510.786120344880,5205,37.74,-15090.02,-7.68,-2.90,-7.13,37.73,4695,No Promotion
2015-05-19T00:00:00.000Z,2015,May,Tue,137940.872163805180,147846.052163396550,3638,37.92,-9905.18,-7.18,-2.72,-6.70,37.74,5205,No Promotion
2015-05-20T00:00:00.000Z,2015,May,Wed,166176.283811592730,178568.180480777460,4394,37.82,-12391.90,-7.46,-2.82,-6.94,37.92,3638,Promotion
2015-05-21T00:00:00.000Z,2015,May,Thu,84604.377572639161,81763.267389330111,2012,42.05,2841.11,3.36,1.41,3.47,37.82,4394,No Promotion
2015-05-22T00:00:00.000Z,2015,May,Fri,321821.020286760930,346487.520334167410,8526,37.75,-24666.50,-7.66,-2.89,-7.12,42.05,2012,Promotion
2015-05-23T00:00:00.000Z,2015,May,Sat,418715.410649930010,450936.279264294480,11096,37.74,-32220.87,-7.70,-2.90,-7.15,37.75,8526,Promotion
2015-05-24T00:00:00.000Z,2015,May,Sun,169541.265947361530,182419.141441623300,4489,37.77,-12877.88,-7.60,-2.87,-7.06,37.74,11096,No Promotion
2015-05-25T00:00:00.000Z,2015,May,Mon,256434.509936074260,276173.792451496700,6795,37.74,-19739.28,-7.70,-2.90,-7.15,37.77,4489,Promotion
2015-05-26T00:00:00.000Z,2015,May,Tue,199385.912414870310,214719.752819220880,5283,37.74,-15333.84,-7.69,-2.90,-7.14,37.74,6795,No Promotion
2015-05-27T00:00:00.000Z,2015,May,Wed,243554.224338555450,262251.080079407610,6453,37.74,-18696.86,-7.68,-2.90,-7.13,37.74,5283,No Promotion
2015-05-28T00:00:00.000Z,2015,May,Thu,217746.012919846660,234483.417009807310,5770,37.74,-16737.40,-7.69,-2.90,-7.14,37.74,6453,No Promotion
2015-05-29T00:00:00.000Z,2015,May,Fri,472160.752109748780,508265.146973741820,12507,37.75,-36104.39,-7.65,-2.89,-7.10,37.74,5770,No Promotion
2015-05-30T00:00:00.000Z,2015,May,Sat,546135.462415099030,588250.181150783320,14475,37.73,-42114.72,-7.71,-2.91,-7.16,37.75,12507,Promotion
2015-05-31T00:00:00.000Z,2015,May,Sun,264637.365279710620,284828.659656248750,7009,37.76,-20191.29,-7.63,-2.88,-7.09,37.73,14475,No Promotion
2015-06-01T00:00:00.000Z,2015,Jun,Mon,440905.998705970010,474967.327631214810,11688,37.72,-34061.33,-7.73,-2.91,-7.17,37.76,7009,Promotion
2015-06-02T00:00:00.000Z,2015,Jun,Tue,334318.897833152090,360168.827077008030,8863,37.72,-25849.93,-7.73,-2.92,-7.18,37.72,11688,No Promotion
2015-06-03T00:00:00.000Z,2015,Jun,Wed,269835.828626803010,290492.106280322420,7148,37.75,-20656.28,-7.66,-2.89,-7.11,37.72,8863,No Promotion
2015-06-04T00:00:00.000Z,2015,Jun,Thu,201146.489279830300,216428.500437961020,5326,37.77,-15282.01,-7.60,-2.87,-7.06,37.75,7148,No Promotion
2015-06-05T00:00:00.000Z,2015,Jun,Fri,293461.083938185770,315937.862196593720,7775,37.74,-22476.78,-7.66,-2.89,-7.11,37.77,5326,Promotion
2015-06-06T00:00:00.000Z,2015,Jun,Sat,349413.009820467270,376094.721805832700,9255,37.75,-26681.71,-7.64,-2.88,-7.09,37.74,7775,No Promotion
2015-06-07T00:00:00.000Z,2015,Jun,Sun,179602.915163190310,193348.591446228910,4758,37.75,-13745.68,-7.65,-2.89,-7.11,37.75,9255,No Promotion
2015-06-08T00:00:00.000Z,2015,Jun,Mon,109810.545675718070,106166.081621257810,2613,42.02,3644.46,3.32,1.39,3.43,37.75,4758,No Promotion
2015-06-09T00:00:00.000Z,2015,Jun,Tue,76956.920353649635,74212.790574549421,1830,42.05,2744.13,3.57,1.50,3.70,42.02,2613,No Promotion
2015-06-10T00:00:00.000Z,2015,Jun,Wed,71199.588402039517,68669.394963916289,1694,42.03,2530.19,3.55,1.49,3.68,42.05,1830,No Promotion
2015-06-11T00:00:00.000Z,2015,Jun,Thu,68988.346670324769,66539.165195767971,1642,42.01,2449.18,3.55,1.49,3.68,42.03,1694,No Promotion
2015-06-12T00:00:00.000Z,2015,Jun,Fri,155156.879228006380,149423.243580906680,3690,42.05,5733.64,3.70,1.55,3.84,42.01,1642,No Promotion
2015-06-13T00:00:00.000Z,2015,Jun,Sat,185109.523146013930,178347.369376849000,4404,42.03,6762.15,3.65,1.54,3.79,42.05,3690,Promotion
2015-06-14T00:00:00.000Z,2015,Jun,Sun,83779.544010808924,80659.821812082024,1992,42.06,3119.72,3.72,1.57,3.87,42.03,4404,No Promotion
2015-06-15T00:00:00.000Z,2015,Jun,Mon,149501.574530757590,143962.871892901920,3557,42.03,5538.70,3.70,1.56,3.85,42.06,1992,Promotion
2015-06-16T00:00:00.000Z,2015,Jun,Tue,100477.296792603670,96810.103581569099,2395,41.95,3667.19,3.65,1.53,3.79,42.03,3557,No Promotion
2015-06-17T00:00:00.000Z,2015,Jun,Wed,89072.705347079172,85639.307745994563,2120,42.02,3433.40,3.85,1.62,4.01,41.95,2395,No Promotion
2015-06-18T00:00:00.000Z,2015,Jun,Thu,78746.595857519525,75673.781987415670,1875,42.00,3072.81,3.90,1.64,4.06,42.02,2120,No Promotion
2015-06-19T00:00:00.000Z,2015,Jun,Fri,141913.382429546360,136017.750393757280,3376,42.04,5895.63,4.15,1.75,4.33,42.00,1875,No Promotion
2015-06-20T00:00:00.000Z,2015,Jun,Sat,169304.278283515160,162287.909224823990,4027,42.04,7016.37,4.14,1.74,4.32,42.04,3376,No Promotion
2015-06-21T00:00:00.000Z,2015,Jun,Sun,89512.242836068428,85781.807031229662,2128,42.06,3730.44,4.17,1.75,4.35,42.04,4027,No Promotion
2015-06-22T00:00:00.000Z,2015,Jun,Mon,85984.075339139163,82427.231536907115,2046,42.03,3556.84,4.14,1.74,4.32,42.06,2128,No Promotion
2015-06-23T00:00:00.000Z,2015,Jun,Tue,64956.462075899639,62169.777124857188,1546,42.02,2786.68,4.29,1.80,4.48,42.03,2046,No Promotion
2015-06-24T00:00:00.000Z,2015,Jun,Wed,106613.432835478540,113428.474274667390,2822,37.78,-6815.04,-6.39,-2.41,-6.01,42.02,1546,Promotion
2015-06-25T00:00:00.000Z,2015,Jun,Thu,183843.817295242740,195365.730719942800,4865,37.79,-11521.91,-6.27,-2.37,-5.90,37.78,2822,No Promotion
2015-06-26T00:00:00.000Z,2015,Jun,Fri,319579.794094355720,339241.691802456630,8450,37.82,-19661.90,-6.15,-2.33,-5.80,37.79,4865,No Promotion
2015-06-27T00:00:00.000Z,2015,Jun,Sat,369245.758706649710,392017.973450986610,9770,37.79,-22772.21,-6.17,-2.33,-5.81,37.82,8450,Promotion
2015-06-28T00:00:00.000Z,2015,Jun,Sun,185648.491096730310,197095.108742969430,4914,37.78,-11446.62,-6.17,-2.33,-5.81,37.79,9770,No Promotion
2015-06-29T00:00:00.000Z,2015,Jun,Mon,165557.761783852740,175871.110920522590,4385,37.76,-10313.35,-6.23,-2.35,-5.86,37.78,4914,No Promotion
2015-06-30T00:00:00.000Z,2015,Jun,Tue,212465.083204941500,225678.934525301910,5627,37.76,-13213.85,-6.22,-2.35,-5.86,37.76,4385,No Promotion
2015-07-01T00:00:00.000Z,2015,Jul,Wed,305231.908086358160,324248.841491340080,8086,37.75,-19016.93,-6.23,-2.35,-5.86,37.76,5627,Promotion
2015-07-02T00:00:00.000Z,2015,Jul,Thu,250481.617657244230,266061.928358540640,6639,37.73,-15580.31,-6.22,-2.35,-5.86,37.75,8086,No Promotion
2015-07-03T00:00:00.000Z,2015,Jul,Fri,268410.480702009400,284592.994661231870,7104,37.78,-16182.51,-6.03,-2.28,-5.69,37.73,6639,No Promotion
2015-07-04T00:00:00.000Z,2015,Jul,Sat,316365.498738392080,335025.076360126380,8364,37.82,-18659.58,-5.90,-2.23,-5.57,37.78,7104,No Promotion
2015-07-05T00:00:00.000Z,2015,Jul,Sun,156873.043658263950,165968.624501639570,4146,37.84,-9095.58,-5.80,-2.19,-5.48,37.82,8364,No Promotion
2015-07-06T00:00:00.000Z,2015,Jul,Mon,173987.751540801520,184188.978976354880,4601,37.82,-10201.23,-5.86,-2.22,-5.54,37.84,4146,Promotion
2015-07-07T00:00:00.000Z,2015,Jul,Tue,135753.766042096370,143799.598687529390,3593,37.78,-8045.83,-5.93,-2.24,-5.60,37.82,4601,No Promotion
2015-07-08T00:00:00.000Z,2015,Jul,Wed,84426.509412029525,84588.963035420922,2114,39.94,-162.45,-0.19,-0.08,-0.19,37.78,3593,No Promotion
2015-07-09T00:00:00.000Z,2015,Jul,Thu,70815.190285530247,71913.068580605148,1797,39.41,-1097.88,-1.55,-0.61,-1.53,39.94,2114,No Promotion
2015-07-10T00:00:00.000Z,2015,Jul,Fri,125983.151753546360,127884.587244448370,3195,39.43,-1901.44,-1.51,-0.60,-1.49,39.41,1797,No Promotion
2015-07-11T00:00:00.000Z,2015,Jul,Sat,142378.184041226370,143924.565119037580,3595,39.60,-1546.38,-1.09,-0.43,-1.07,39.43,3195,No Promotion
2015-07-12T00:00:00.000Z,2015,Jul,Sun,57427.680707010128,58723.040531751663,1467,39.15,-1295.36,-2.26,-0.88,-2.21,39.60,3595,No Promotion
2015-07-13T00:00:00.000Z,2015,Jul,Mon,63331.331002230370,64690.059069980809,1610,39.34,-1358.73,-2.15,-0.84,-2.10,39.15,1467,No Promotion
2015-07-14T00:00:00.000Z,2015,Jul,Tue,51241.028553300370,52509.916219996157,1307,39.21,-1268.89,-2.48,-0.97,-2.42,39.34,1610,No Promotion
2015-07-15T00:00:00.000Z,2015,Jul,Wed,80326.440809250256,81730.270702131005,2050,39.18,-1403.83,-1.75,-0.68,-1.72,39.21,1307,Promotion
2015-07-16T00:00:00.000Z,2015,Jul,Thu,71912.565728060246,73762.629173268782,1849,38.89,-1850.06,-2.57,-1.00,-2.51,39.18,2050,No Promotion
2015-07-17T00:00:00.000Z,2015,Jul,Fri,119204.309534746370,122669.699427925310,3070,38.83,-3465.39,-2.91,-1.13,-2.82,38.89,1849,Promotion
2015-07-18T00:00:00.000Z,2015,Jul,Sat,129441.278656736380,132493.431520893730,3322,38.96,-3052.15,-2.36,-0.92,-2.30,38.83,3070,No Promotion
2015-07-19T00:00:00.000Z,2015,Jul,Sun,77645.749935120242,79555.634736242340,1982,39.18,-1909.88,-2.46,-0.96,-2.40,38.96,3322,No Promotion
2015-07-20T00:00:00.000Z,2015,Jul,Mon,69926.650362450004,71362.517838136861,1787,39.13,-1435.87,-2.05,-0.80,-2.01,39.18,1982,No Promotion
2015-07-21T00:00:00.000Z,2015,Jul,Tue,71973.044300340131,73851.788398734730,1846,38.99,-1878.74,-2.61,-1.02,-2.54,39.13,1787,Promotion
2015-07-22T00:00:00.000Z,2015,Jul,Wed,44304.898362210246,45468.836976009428,1142,38.80,-1163.94,-2.63,-1.02,-2.56,38.99,1846,No Promotion
2015-07-23T00:00:00.000Z,2015,Jul,Thu,66799.723730490499,69323.647871911555,1734,38.52,-2523.92,-3.78,-1.46,-3.64,38.80,1142,Promotion
2015-07-24T00:00:00.000Z,2015,Jul,Fri,125689.592840906360,130428.226395116830,3259,38.57,-4738.63,-3.77,-1.45,-3.63,38.52,1734,No Promotion
2015-07-25T00:00:00.000Z,2015,Jul,Sat,138624.945003635160,143537.395218836380,3572,38.81,-4912.45,-3.54,-1.38,-3.42,38.57,3259,No Promotion
2015-07-26T00:00:00.000Z,2015,Jul,Sun,81715.045331780377,85089.223430056940,2109,38.75,-3374.18,-4.13,-1.60,-3.97,38.81,3572,No Promotion
